Support,Amine 1 or Additive 1,"1°, 2°, 3° Amine Ratio",MW or Mn (g/mol),Organic Content on Adsorbent Basis (%),N Content on Adsorbent Basis (mmol/g),Amine 2 or Additive 2,Additive 3,Amine 2 or Additive 2  to Amine 1 Ratio,Additive 3 to Amine 1 Ratio,OH to N ratio,BET Surface Area of Solid Support (m2g-1),Pore Volume of Solid Support (cm3g-1),Average Pore Diameters (nm),Relative Humidity (%),CO2 Concentration (vol%),Flow Rate (mL/min),Adsorption Time (min),Adsorption Temperature (℃),CO2 Capacity (mmol/g),Amine Efficiency (mmol/mmol)
SBA-15,BPEI,1.81:1.52:1,600,25,5.83,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,0.72,0.12
SBA-15,BPEI,1.81:1.52:1,600,25,5.83,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,0.72,0.12
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,-5,1.15,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,5,0.9,0.08
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,15,1.09,0.09
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,1.22,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,1.22,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,35,1.43,0.12
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,45,1.59,0.14
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,55,1.35,0.12
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,65,1.01,0.09
SBA-15,BPEI,1.81:1.52:1,600,50,11.67,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,75,0.32,0.03
SBA-15,BPEI,1.81:1.52:1,600,75,17.5,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,1.9,0.16
SBA-15,BPEI,1.81:1.52:1,600,75,17.5,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,1.9,0.11
SBA-15,BPEI,1.81:1.52:1,600,25,5.83,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,0.89,0.05
SBA-15,BPEI,1.81:1.52:1,600,25,5.83,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,0.89,0.15
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,-5,2.28,0.39
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,5,1.98,0.15
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,15,1.96,0.15
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,2.14,0.16
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,2.14,0.08
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,35,2.12,0.16
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,45,2.07,0.16
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,55,2.05,0.16
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,65,1.13,0.09
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,75,0.33,0.03
SBA-15,TEPA,01:05.5,189,50,13.23,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,2.3,0.17
SBA-15,TEPA,01:05.5,189,75,19.84,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,3.44,0.04
SBA-15,TEPA,01:05.5,189,75,19.84,0,0,0,0,0,643,1.14,7.12,0,0.04,100,350,25,3.44,0.17
SBA-15, DEA,0:01:00,105,50,4.91,0,0,0,0,2,935,1.45,6.2,0,0.04,100,300,25,0.54,0.11
SBA-15,TEPA ,01:05.5,189,50,6.47,DEA ,0,4,0,1.18,935,1.45,6.2,0,0.04,100,300,25,1.1,0.17
SBA-15,TEPA ,01:05.5,189,50,7.67,DEA ,0,2,0,0.84,935,1.45,6.2,0,0.04,100,300,25,1.38,0.18
SBA-15,TEPA ,01:05.5,189,50,8.84,DEA ,0,1,0,0.53,935,1.45,6.2,0,0.04,100,300,25,1.68,0.19
SBA-15,TEPA ,01:05.5,189,50,10.56,DEA ,0,0.5,0,0.31,935,1.45,6.2,0,0.04,100,300,25,1.9,0.18
SBA-15,TEPA ,01:05.5,189,50,10.56,DEA ,0,0.5,0,0.31,935,1.45,6.2,0,0.04,100,300,25,1.9,0.18
SBA-15,TEPA ,01:05.5,189,50,10.56,DEA ,0,0.5,0,0.31,935,1.45,6.2,0,0.04,100,300,25,1.9,0.18
SBA-15,TEPA ,01:05.5,189,50,10.56,DEA ,0,0.5,0,0.31,935,1.45,6.2,0,0.04,100,300,25,1.9,0.18
SBA-15,TEPA ,01:05.5,189,50,10.56,DEA ,0,0.5,0,0.31,935,1.45,6.2,0,0.04,100,300,25,1.9,0.18
SBA-15,TEPA ,01:05.5,189,50,11.35,DEA ,0,0.25,0,0.17,935,1.45,6.2,0,0.04,100,300,25,1.93,0.17
SBA-15,TEPA ,01:05.5,189,50,11.35,DEA ,0,0.25,0,0.17,935,1.45,6.2,0,0.04,100,300,25,1.93,0.17
SBA-15,TEPA ,01:05.5,189,50,11.35,DEA ,0,0.25,0,0.17,935,1.45,6.2,0,0.04,100,300,25,1.93,0.17
SBA-15,TEPA ,01:05.5,189,50,11.35,DEA ,0,0.25,0,0.17,935,1.45,6.2,0,0.04,100,300,25,1.93,0.17
SBA-15,TEPA ,01:05.5,189,50,11.35,DEA ,0,0.25,0,0.17,935,1.45,6.2,0,0.04,100,300,25,1.93,0.17
SBA-15,TEPA,01:05.5,189,50,13.64,0,0,0,0,0,935,1.45,6.2,0,0.04,100,300,25,1.91,0.14
SBA-15, DEA,0:01:00,105,50,4.89,0,0,0,0,2,992,1.13,4.56,0,0.04,100,120,25,0.59,0.12
SBA-15,BPEI,1.81:1.52:1,600,50,6.88,DEA,0,4,0,1.25,992,1.13,4.56,0,0.04,100,120,25,1.1,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,7.16,DEA,0,2,0,0.91,992,1.13,4.56,0,0.04,100,120,25,1.22,0.17
SBA-15,BPEI,1.81:1.52:1,600,50,7.16,DEA,0,2,0,0.91,992,1.13,4.56,0,0.04,100,120,25,1.22,0.17
SBA-15,BPEI,1.81:1.52:1,600,50,7.16,DEA,0,2,0,0.91,992,1.13,4.56,0,0.04,100,120,25,1.22,0.17
SBA-15,BPEI,1.81:1.52:1,600,50,7.16,DEA,0,2,0,0.91,992,1.13,4.56,0,0.04,100,120,25,1.22,0.17
SBA-15,BPEI,1.81:1.52:1,600,50,7.16,DEA,0,2,0,0.91,992,1.13,4.56,0,0.04,100,120,25,1.22,0.17
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,8.1,DEA,0,1,0,0.59,992,1.13,4.56,0,0.04,100,120,25,1.62,0.2
SBA-15,BPEI,1.81:1.52:1,600,50,9.45,DEA,0,0.5,0,0.34,992,1.13,4.56,0,0.04,100,120,25,1.51,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,9.45,DEA,0,0.5,0,0.34,992,1.13,4.56,0,0.04,100,120,25,1.51,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,9.45,DEA,0,0.5,0,0.34,992,1.13,4.56,0,0.04,100,120,25,1.51,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,9.45,DEA,0,0.5,0,0.34,992,1.13,4.56,0,0.04,100,120,25,1.51,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,9.45,DEA,0,0.5,0,0.34,992,1.13,4.56,0,0.04,100,120,25,1.51,0.16
SBA-15,BPEI,1.81:1.52:1,600,50,9.93,DEA,0,0.25,0,0.19,992,1.13,4.56,0,0.04,100,120,25,1.29,0.13
SBA-15,BPEI,1.81:1.52:1,600,50,9.93,DEA,0,0.25,0,0.19,992,1.13,4.56,0,0.04,100,120,25,1.29,0.13
SBA-15,BPEI,1.81:1.52:1,600,50,9.93,DEA,0,0.25,0,0.19,992,1.13,4.56,0,0.04,100,120,25,1.29,0.13
SBA-15,BPEI,1.81:1.52:1,600,50,9.93,DEA,0,0.25,0,0.19,992,1.13,4.56,0,0.04,100,120,25,1.29,0.13
SBA-15,BPEI,1.81:1.52:1,600,50,9.93,DEA,0,0.25,0,0.19,992,1.13,4.56,0,0.04,100,120,25,1.29,0.13
SBA-15,BPEI,1.81:1.52:1,600,50,11.07,0,0,0,0,0,992,1.13,4.56,0,0.04,100,120,25,1.11,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.07,0,0,0,0,0,992,1.13,4.56,0,0.04,100,120,25,1.11,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.07,0,0,0,0,0,992,1.13,4.56,0,0.04,100,120,25,1.11,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.07,0,0,0,0,0,992,1.13,4.56,0,0.04,100,120,25,1.11,0.1
SBA-15,BPEI,1.81:1.52:1,600,50,11.07,0,0,0,0,0,992,1.13,4.56,0,0.04,100,120,25,1.11,0.1
SBA-15,TEPA,01:05.5,189,50,9.53,0,0,0,0,0,992,1.08,4.35,0,0.04,100,180,25,1.62,0.17
SBA-15,TEPA,01:05.5,189,50,9.06,CTAB,0,4,0,0,992,1.08,4.35,0,0.04,100,180,25,1.54,0.17
SBA-15,TEPA,01:05.5,189,50,10.32,DEA,0,4,0,0.18,992,1.08,4.35,0,0.04,100,180,25,2.27,0.22
SBA-15,TEPA,01:05.5,189,50,8.89,P123,0,4,0,0,992,1.08,4.35,0,0.04,100,180,25,1.6,0.18
SBA-15,TEPA,01:05.5,189,50,9.33,PC,0,4,0,0,992,1.08,4.35,0,0.04,100,180,25,1.4,0.15
SBA-15,TEPA,01:05.5,189,50,9.32,PEG200,0,4,0,0.11,992,1.08,4.35,0,0.04,100,180,25,2.05,0.22
SBA-15,TEPA,01:05.5,189,50,9.06,SDS,0,4,0,0,992,1.08,4.35,0,0.04,100,180,25,1.63,0.18
SBA-15,TEPA,01:05.5,189,50,8.88,Span80,0,4,0,0.08,992,1.08,4.35,0,0.04,100,180,25,1.42,0.16
SBA-15,BPEI,1.81:1.52:1,305,10,2.35,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,0.66,0.28
SBA-15,BPEI,1.81:1.52:1,305,10,2.37,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,0.52,0.22
SBA-15,BPEI,1.81:1.52:1,305,10,2.35,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.28,0.12
SBA-15,BPEI,1.81:1.52:1,305,10,2.33,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.21,0.09
SBA-15,BPEI,1.81:1.52:1,305,10,2.31,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.17,0.07
SBA-15,BPEI,1.81:1.52:1,305,10,2.17,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.08,0.04
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.4,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1,0.23
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.39,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,1.05,0.24
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.38,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.88,0.2
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.4,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.84,0.19
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.43,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.73,0.17
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.36,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.5,0.11
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.51,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.49,0.2
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.51,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,1.7,0.23
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.52,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,2.16,0.29
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.52,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,2.47,0.33
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.51,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,2.19,0.29
SBA-15,BPEI,1.81:1.52:1,305,33.36,7.36,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,1.67,0.23
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.61,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.44,0.17
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.61,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,2.01,0.23
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.75,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,2.45,0.28
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.39,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,2.81,0.33
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.62,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,2.8,0.32
SBA-15,BPEI,1.81:1.52:1,305,38.49,8.63,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,2.26,0.26
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.39,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.66,0.16
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.29,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,2.16,0.21
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.18,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,2.75,0.27
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.1,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,3.33,0.33
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.13,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,3.54,0.35
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.31,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,2.89,0.28
SBA-15,BPEI,1.81:1.52:1,305,50.16,12.13,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.33,0.11
SBA-15,BPEI,1.81:1.52:1,305,50.16,11.51,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,2.07,0.18
SBA-15,BPEI,1.81:1.52:1,305,50.16,11.86,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,2.85,0.24
SBA-15,BPEI,1.81:1.52:1,305,50.16,11.77,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,3.53,0.3
SBA-15,BPEI,1.81:1.52:1,305,50.16,11.81,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,4.13,0.35
SBA-15,BPEI,1.81:1.52:1,305,50.16,11.82,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,3.19,0.27
SBA-15,DETA,2:01:00,103,9.79,2.75,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,0.84,0.3
SBA-15,DETA,2:01:00,103,9.79,2.72,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,0.8,0.29
SBA-15,DETA,2:01:00,103,9.79,2.71,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.65,0.24
SBA-15,DETA,2:01:00,103,9.79,2.71,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.45,0.17
SBA-15,DETA,2:01:00,103,9.79,2.8,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.26,0.09
SBA-15,DETA,2:01:00,103,9.79,2.75,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.19,0.07
SBA-15,DETA,2:01:00,103,19.69,5.29,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.12,0.21
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,1.03,0.2
SBA-15,DETA,2:01:00,103,19.69,5.22,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.83,0.16
SBA-15,DETA,2:01:00,103,19.69,5.17,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.59,0.11
SBA-15,DETA,2:01:00,103,19.69,5.58,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.5,0.09
SBA-15,DETA,2:01:00,103,19.69,4.24,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.24,0.06
SBA-15,DETA,2:01:00,103,34.65,9.25,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.08,0.12
SBA-15,DETA,2:01:00,103,34.65,9.13,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,0.99,0.11
SBA-15,DETA,2:01:00,103,34.65,9.31,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.8,0.09
SBA-15,DETA,2:01:00,103,34.65,9.25,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.64,0.07
SBA-15,DETA,2:01:00,103,34.65,9.71,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.5,0.05
SBA-15,DETA,2:01:00,103,34.65,8.97,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.24,0.03
SBA-15,DETA,2:01:00,103,43.29,11.55,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.15,0.1
SBA-15,DETA,2:01:00,103,43.29,11.64,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,1,0.09
SBA-15,DETA,2:01:00,103,43.29,11.69,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.96,0.08
SBA-15,DETA,2:01:00,103,43.29,11.54,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.72,0.06
SBA-15,DETA,2:01:00,103,43.29,11.79,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.56,0.05
SBA-15,DETA,2:01:00,103,43.29,11.12,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.35,0.03
SBA-15,DETA,2:01:00,103,47.1,12.75,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,1.08,0.08
SBA-15,DETA,2:01:00,103,47.1,13,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,0.96,0.07
SBA-15,DETA,2:01:00,103,47.1,12.7,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.81,0.06
SBA-15,DETA,2:01:00,103,47.1,12.49,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.68,0.05
SBA-15,DETA,2:01:00,103,47.1,13.85,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.52,0.04
SBA-15,DETA,2:01:00,103,47.1,11.63,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.24,0.02
SBA-15,DETA,2:01:00,103,49.49,12.42,0,0,0,0,0,493,1.35,8.81,0,100,60,90,20,0.99,0.08
SBA-15,DETA,2:01:00,103,49.49,13.26,0,0,0,0,0,493,1.35,8.81,0,100,60,90,40,0.89,0.07
SBA-15,DETA,2:01:00,103,49.49,13.73,0,0,0,0,0,493,1.35,8.81,0,100,60,90,60,0.8,0.06
SBA-15,DETA,2:01:00,103,49.49,13.39,0,0,0,0,0,493,1.35,8.81,0,100,60,90,80,0.72,0.05
SBA-15,DETA,2:01:00,103,49.49,13.44,0,0,0,0,0,493,1.35,8.81,0,100,60,90,100,0.5,0.04
SBA-15,DETA,2:01:00,103,49.49,13.67,0,0,0,0,0,493,1.35,8.81,0,100,60,90,120,0.27,0.02
NS,BPEI,1.79:1.38:1,600,60,14.65,0,0,0,0,0,336,1.28,-,0,100,60,90,105,4.59,0.31
NS,BPEI,1.79:1.38:1,600,60,14.65,0,0,0,0,0,336,1.28,-,0,100,60,90,105,4.59,0.31
NS,BPEI,1.79:1.38:1,600,60,14.65,0,0,0,0,0,336,1.28,-,0,15,60,90,105,3,0.2
NS,BPEI,1.42:1.14:1,537,60,14.69,0,0,0,0,0,336,1.28,-,0,100,60,90,105,4.09,0.28
NS,BPEI,1.42:1.14:1,537,60,14.69,0,0,0,0,0,336,1.28,-,0,100,60,90,105,4.09,0.28
NS,BPEI,1.42:1.14:1,537,60,14.69,0,0,0,0,0,336,1.28,-,0,15,60,90,105,2.59,0.18
NS,BPEI,1.42:1.14:1,537,60,14.69,0,0,0,0,0,336,1.28,-,95,100,60,90,105,3.44,0.23
NS,BPEI,1.35:1.21:1,1020,60,14.86,0,0,0,0,0,336,1.28,-,0,100,60,90,105,3.89,0.26
NS,BPEI,1.35:1.21:1,1020,60,14.86,0,0,0,0,0,336,1.28,-,0,100,60,90,105,3.89,0.26
NS,BPEI,1.35:1.21:1,1020,60,14.86,0,0,0,0,0,336,1.28,-,0,15,60,90,105,2.41,0.16
NS,BPEI,1.35:1.21:1,1020,60,14.86,0,0,0,0,0,336,1.28,-,95,100,60,90,105,3.38,0.23
NS,BPEI,1:1.03:1.19,6854,60,14.8,0,0,0,0,0,336,1.28,-,0,100,60,90,105,3.66,0.25
NS,BPEI,1:1.03:1.19,6854,60,14.8,0,0,0,0,0,336,1.28,-,0,100,60,90,105,3.66,0.25
NS,BPEI,1:1.03:1.19,6854,60,14.8,0,0,0,0,0,336,1.28,-,0,15,60,90,105,2.16,0.15
NS,BPEI,1:1.17:1.17,10000,60,14.09,0,0,0,0,0,336,1.28,-,0,100,60,90,105,3.5,0.25
NS,BPEI,1:1.17:1.17,10000,60,14.09,0,0,0,0,0,336,1.28,-,0,100,60,90,105,1,0.07
NS,BPEI,1:1.17:1.17,10000,60,14.09,0,0,0,0,0,336,1.28,-,0,15,60,90,105,1.82,0.13
NS,LPEI,0:01:00,2450,60,13.15,0,0,0,0,0.02,336,1.28,-,0,100,60,90,105,3.07,0.23
NS,LPEI,0:01:00,2450,60,13.15,0,0,0,0,0.02,336,1.28,-,0,100,60,90,105,3.07,0.23
NS,LPEI,0:01:00,2450,60,13.15,0,0,0,0,0.02,336,1.28,-,0,15,60,90,105,0.3,0.02
NS,LPEI,0:01:00,2450,60,13.15,0,0,0,0,0.02,336,1.28,-,95,100,60,90,105,2.88,0.22
NS,LPEI,0:01:00,6000,60,13.37,0,0,0,0,0.01,336,1.28,-,0,100,60,90,105,3.09,0.23
NS,LPEI,0:01:00,6000,60,13.37,0,0,0,0,0.01,336,1.28,-,0,100,60,90,105,3.09,0.23
NS,LPEI,0:01:00,6000,60,13.37,0,0,0,0,0.01,336,1.28,-,0,15,60,90,105,0.25,0.02
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.44,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,1.03,0.23
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.44,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,0.83,0.19
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.44,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,0.77,0.17
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.44,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,0.64,0.15
SBA-15,BPEI,1.81:1.52:1,305,19.77,4.44,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,0.46,0.11
SBA-15,BPEI,1.81:1.52:1,305,36.99,8.94,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,1.91,0.22
SBA-15,BPEI,1.81:1.52:1,305,36.99,8.94,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,2.14,0.24
SBA-15,BPEI,1.81:1.52:1,305,36.99,8.94,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,2.61,0.29
SBA-15,BPEI,1.81:1.52:1,305,36.99,8.94,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,2.42,0.27
SBA-15,BPEI,1.81:1.52:1,305,36.99,8.94,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,1.89,0.21
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,2.16,0.21
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,2.65,0.26
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,3.31,0.33
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,3.64,0.36
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,3.64,0.36
SBA-15,BPEI,1.81:1.52:1,305,44.12,10.14,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,2.81,0.28
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,0.99,0.19
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,0.74,0.14
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,0.71,0.14
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,0.51,0.09
SBA-15,DETA,2:01:00,103,19.69,5.27,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,0.29,0.06
SBA-15,DETA,2:01:00,103,34.65,9.29,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,0.89,0.09
SBA-15,DETA,2:01:00,103,34.65,9.29,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,0.87,0.08
SBA-15,DETA,2:01:00,103,34.65,9.29,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,0.72,0.07
SBA-15,DETA,2:01:00,103,34.65,9.29,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,0.54,0.05
SBA-15,DETA,2:01:00,103,34.65,9.29,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,0.16,0.01
SBA-15,DETA,2:01:00,103,47.1,12.69,0,0,0,0,0,483,1.36,9.04,0,100,60,30,40,0.81,0.07
